Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
337,Maria,captain_marvel.txt,"I'm sorry. Tom, this isn't really a good time. I'll come by tomorrow? Okay?",0.2333333333333333,[ 1.7854898 -1.0556432],[ 1.9581331 -1.8726747],0.14242243766784668
338,Maria,captain_marvel.txt,Okay.,0.5,[0.18276119 0.53094673],[ 0.928708   -0.86421824],0.030240356922149658
339,Talos,captain_marvel.txt,"You know, you really should be kinder to your neighbors. You never know when you're gonna need to borrow some sugar.",0.2,[0.3283309  0.03904443],[ 1.3000876 -1.3971153],0.1447361260652542
340,Talos,captain_marvel.txt,"Now, hang on a second, before you go swinging those jazz hands around, making a mess in your friend's house - and... it's a lovely home.",0.1083333333333333,[-0.08733115  0.36759022],[ 1.0938306 -1.1773224],0.17200630903244019
341,Maria,captain_marvel.txt,Oh my God. What the hell?!,0.0,[ 1.5976079 -0.8009784],[ 1.8071817 -1.6524171],0.10628098249435425
342,Talos,captain_marvel.txt,"No one's gonna hurt the girl. Just, don't kill me. That would really complicate the situation.",0.2,[ 2.0803275 -1.356076 ],[ 0.8468342  -0.80008465],0.17647424340248108
343,Fury,captain_marvel.txt,I'm about five seconds from complicating that wall with some ugly-ass Skrull brains.,0.0,[0.7890798  0.02791285],[ 0.5517987  -0.43943316],0.09933242201805115
344,Talos,captain_marvel.txt,I'm sorry I simmed your boss. But now I stand before you as my true self. Without deception.,-0.075,[ 1.4684405 -0.7352517],[ 1.7549628 -1.6915917],0.17797055840492249
345,Vers,captain_marvel.txt,"And who is that, out there?",0.0,[ 2.247017  -1.3022718],[ 1.3852823 -1.5597655],0.05971589684486389
346,Talos,captain_marvel.txt,"Okay, that's a fair point. But I'm sure that you understand, I had to take some precautions. I saw you crush 20 of my best men with your hands bound. I just wanna talk.",0.675,[ 1.6620646  -0.87274134],[ 1.5038298 -1.4045745],0.16819876432418823
347,Vers,captain_marvel.txt,"Last time we talked, I ended up hanging from my ankles.",0.0,[ 0.91602486 -0.20080733],[ 1.9337535 -1.9250978],0.1338624656200409
348,Talos,captain_marvel.txt,"That was before I knew who you were. Before I found what made you different from the others. I have an audio recording from Pegasus, of your voice, from a plane crash six years ago. On a device I believe you call a 'black box'.",-0.0833333333333333,[ 1.9503442 -1.1030905],[ 2.1739423 -2.0658524],0.045552074909210205
349,Maria,captain_marvel.txt,They told me it was destroyed in the crash. How'd you get it?,0.0,[ 1.9511498 -1.3435465],[ 1.9022204 -1.8970724],0.0632762610912323
350,Talos,captain_marvel.txt,Does she not understand? Young lady I have a special skill that kinda allows me to get into places I'm not supposed to be.,0.2285714285714286,[ 1.2881685 -0.658389 ],[ 0.4371055  -0.22241578],0.09433215856552124
351,Maria,captain_marvel.txt,"Call me young lady again, and I'm gonna put my foot in a place it's not supposed to be.",0.1,[ 1.5960656 -0.7676667],[ 0.2909451  -0.19406179],0.1477988362312317
352,Talos,captain_marvel.txt,Am I supposed to guess where that is?,0.0,[ 2.107468  -1.3021368],[ 1.5739022 -1.5154152],0.03481203317642212
353,Talos,captain_marvel.txt,"Okay, I get it. We're all a little on edge here. But look, I just need your help decoding some coordinates. If you sit down, you listen to this, I assure you, it'll be worth your while.",0.1142361111111111,[ 2.140742  -1.3269669],[ 2.1234715 -2.049187 ],0.08703577518463135
354,Carol,captain_marvel.txt,Call your buddy back inside and I'll listen.,0.0,[ 1.7174647  -0.78246355],[ 1.7417129 -1.6902294],0.16352850198745728
355,Talos,captain_marvel.txt,Deal.,0.0,[0.32937127 0.33231872],[ 0.94792545 -0.8823453 ],0.02507650852203369
356,Talos,captain_marvel.txt,Oh my God! Get that thing away! How'd that get in here?,0.0,[ 1.841435  -1.0271477],[ 0.2888169  -0.33015737],0.10090813040733337
357,Vers,captain_marvel.txt,"The cat? This isn't what you're afraid of, is it?",-0.6,[ 1.8262789 -1.0606947],[ 1.2772936 -1.4110765],0.0612756609916687
358,Talos,captain_marvel.txt,That's not a cat. That's a Flerken.,0.0,[ 1.537636   -0.79316527],[ 1.0245088 -1.1126225],0.05776149034500122
359,Fury,captain_marvel.txt,A Flerken? (Fury laughs),0.0,[ 1.9496509  -0.97184896],[ 1.4508156 -1.6016841],0.036537736654281616
360,Monica,captain_marvel.txt,Mom?,0.0,[ 1.5407727 -0.6089358],[ 1.4239    -1.3770438],0.07694393396377563
361,Monica,captain_marvel.txt,Why can't I listen to?,0.0,[ 2.171149 -1.107056],[ 1.7122496 -1.7340916],0.05447918176651001
362,Vers,captain_marvel.txt,What's happening?,0.0,[ 2.0078354 -1.0701348],[ 1.6197182 -1.6225277],0.02224940061569214
363,Fury,captain_marvel.txt,It's loading.,0.0,[0.18005417 0.490052  ],[ 1.3633639 -1.3321717],0.02243351936340332
364,Vers,captain_marvel.txt,"That's no MIG, Lawson. Who the hell are they?",0.0,[ 2.2539241 -1.4133065],[ 0.94638664 -1.0660162 ],0.05550357699394226
365,Vers,captain_marvel.txt,"Yes, ma'am. (Vers pushes a lever forward, causing the plane to speed up. The plane following them als also speeds up to catch them. The dogfight between the two planes continue, with Vers pushing the lever sideways in an effort to escape the other plane) What do they want?",-0.0625,[ 1.4959933  -0.80920935],[ 0.9551971 -1.0262326],0.026828140020370483
366,Vers,captain_marvel.txt,"Here come some G's. (Vers pulls the lever backwards, causing the plane to flip in the air. After the flip, Vers and Lawson are trailing the other plane. However, when Vers fires the other plane fires back). They're firing backward. Hold on! (Vers pushes the lever sideways and the plane tilts into another revolution. However, the plane is hit and the wing bursts into flames. Vers struggles to regain control of the plane, but fails to do so]",-0.1875,[ 1.5379976  -0.91750056],[ 1.1766926 -1.3366402],0.018737226724624634
367,Vers,captain_marvel.txt,"Bail out! Bail out! Bail out! Stay with me Lawson! (Vers ejects the cockpit from the plane, and struggles to regain control. Once Vers has aligned the plane parallel to the ground, the plane crashes into a beach)",0.0,[ 1.5725701  -0.80136216],[ 1.4559354 -1.6268514],0.05007097125053406
368,Maria,captain_marvel.txt,"Danvers, do you copy?",0.0,[ 1.762343  -1.0638622],[ 1.8777307 -1.8956455],0.06378453969955444
369,Vers,captain_marvel.txt,"Yeah, I copy. We hit ground.",0.0,[ 1.016303   -0.16104457],[ 1.4030358 -1.2449818],0.02126815915107727
370,Maria,captain_marvel.txt,Can anyone hear me?,0.0,[ 1.9451034 -0.929295 ],[ 1.5886188 -1.5427974],0.09228193759918213
371,Vers,captain_marvel.txt,Yeah. I copy! Doc?,0.0,[ 1.5845642 -0.9313719],[ 1.9373646 -1.9198506],0.02320849895477295
372,Vers,captain_marvel.txt,Your blood... it's blue.,0.0,[ 1.1621232  -0.58784246],[ 1.6259693 -1.6577319],0.16553567349910736
373,Vers,captain_marvel.txt,What? Lawson?,0.0,[ 1.7911993  -0.93311363],[ 1.5060501 -1.4361635],0.02558690309524536
374,Vers,captain_marvel.txt,I would say that your delusional but we just got shot down by a spaceship and your blood is blue.,-0.0777777777777777,[ 1.2302638  -0.55452853],[ 1.3096335 -1.2150286],0.15548676252365112
375,Vers,captain_marvel.txt,Save who? How?,0.0,[ 1.7023039 -0.9551557],[ 1.7367657 -1.8228801],0.02787339687347412
376,Yon-Rogg,captain_marvel.txt,We have no interest in hurting you.,0.0,[ 1.0440838 -0.5569103],[ 1.7534541 -1.7529038],0.17605063319206238
377,Vers,captain_marvel.txt,No?! Because all the shooting kinda gave me the wrong impression!,-0.625,[ 0.8909719 -0.3050644],[ 1.700703  -1.8777844],0.07636713981628418
378,Yon-Rogg,captain_marvel.txt,"The energy core, where is it?",0.0,[ 2.2307522 -1.231956 ],[ 1.4504665 -1.6403134],0.021583378314971924
379,Vers,captain_marvel.txt,Pararescue's on the way. You have two minutes until you're surrounded.,0.0,[ 1.3760545 -0.7427347],[ 1.7233201 -1.664696 ],0.02770310640335083
380,Yon-Rogg,captain_marvel.txt,Then I see no reason to prolong this conversation.,0.0,[ 0.9015008  -0.43422127],[ 1.5395132 -1.5138444],0.07867318391799927
381,Vers,captain_marvel.txt,No wait. (Vers gestures towards the engine of the plane) You mean that energy core?,-0.3125,[ 1.5248382 -0.821887 ],[ 1.6931742 -1.8864442],0.020277798175811768
382,Yon-Rogg,captain_marvel.txt,Hold your fire.,0.0,[ 0.7351977  -0.23866045],[ 1.0418109 -0.9877577],0.12303173542022705
383,Yon-Rogg,captain_marvel.txt,She absorbed its power. She's coming with us.,0.3,[ 1.3179051 -0.664611 ],[ 0.83374584 -0.780492  ],0.08957338333129883
384,Vers,captain_marvel.txt,He lied to me.,0.0,[0.355405   0.22955191],[ 1.473054  -1.3573531],0.15758439898490906
385,Vers,captain_marvel.txt,Everything that I knew was a lie.,0.0,[0.50189066 0.26629728],[ 1.658678  -1.4704943],0.06865689158439636
386,Talos,captain_marvel.txt,Now you understand.,0.0,[-0.53813994  1.2497063 ],[ 1.3979388 -1.2187271],0.0636121928691864
387,Vers,captain_marvel.txt,What? What do I understand now?,0.0,[ 1.8345749  -0.83769405],[ 1.8520656 -1.7454284],0.030186772346496582
388,Talos,captain_marvel.txt,Yon-Rogg killed Mar-Vell. He killed her. Because she found out that she was on the wrong side of an unjust war.,-0.3,[ 0.88729334 -0.2908239 ],[ 1.4097594 -1.6042012],0.09193536639213562
389,Vers,captain_marvel.txt,No. Your people are terrorists... that kill innocents. I saw the ruins on Torfa.,-0.15,[ 0.93652815 -0.2807979 ],[ 0.7007687 -1.0129819],0.07832491397857666
390,Talos,captain_marvel.txt,"Ruins that the Accusers are responsible for. My people lived as refugees on Torfa. Homeless, ever since we resisted Kree rule and they destroyed our planet. Now the handful of us that are left, will be slaughtered next...unless you will help me finish what Mar-Vell started. The coordinates you found, would've powered a lightspeed ship capable of carrying us to safety. A new home, where the Kree can't reach us.",0.0772727272727272,[ 1.3524368 -0.7540396],[ 0.48006403 -0.7074393 ],0.08823224902153015
391,Maria,captain_marvel.txt,"Lawson always told us that her work at Pegasus wasn't to fight wars, but to end them.",0.0,[-0.6369094  0.9158332],[ 1.7514611 -1.7126259],0.041648805141448975
392,Talos,captain_marvel.txt,She wanted you to help us find the core.,0.0,[ 0.9869757 -0.2763335],[ 1.8349926 -1.7602485],0.17456097900867462
393,Vers,captain_marvel.txt,"Well, I already destroyed it.",0.0,[0.48085257 0.23583776],[ 1.6070352 -1.4433692],0.04280048608779907
394,Talos,captain_marvel.txt,"No, you destroyed the engine. The core that powered it is in a remote location. If you help us decode those coordinates, we can find it.",-0.1,[ 1.8390464 -1.1415302],[ 1.7133096 -1.7607629],0.018717527389526367
395,Vers,captain_marvel.txt,You'll use it to destroy us.,-0.2,[0.42692345 0.29104933],[ 1.0647527 -1.031835 ],0.10725480318069458
396,Talos,captain_marvel.txt,We just want a home. You and I lost everything at the hands of the Kree. Can't you see it now? You're not one of them.,0.0,[ 1.8934768 -0.8852611],[ 1.5147706 -1.6356615],0.1672939658164978
397,Vers,captain_marvel.txt,You don't know me. You have no idea who I am. I don't even know who I am!,0.0,[ 2.1017683 -1.2514467],[ 1.7508134 -1.688288 ],0.12208482623100281
398,Maria,captain_marvel.txt,"You are Carol Danvers. You are the woman on that black box risking her life to do the right thing. My best friend... who supported me as a mother, and a pilot when no one else did. You're smart and funny, and a huge pain in the ass. And you are the most powerful person I knew, way before you could shoot fire from your fist. You hear me? You hear me?",0.3479166666666666,[ 1.3136861  -0.54858184],[ 1.534693  -1.2574943],0.17538055777549744
399,Talos,captain_marvel.txt,"I know I don't deserve your trust but you were our only lead. We discovered that your energy signature matched Mar-Vell's core. Now, we know why. If only you knew, the importance of it to me. I just need your help decoding the coordinates to Mar-Vell's lab.",0.0,[ 1.9739054 -1.2093028],[ 2.086912  -2.2282717],0.11084233224391937
400,Carol,captain_marvel.txt,Those weren't coordinates. They're safe vectors.,0.5,[ 0.9477347  -0.35288817],[ 1.4904852 -1.5380046],0.01849457621574402
401,Fury,captain_marvel.txt,Orbital positioning and velocity.,0.0,[0.3785424 0.4427961],[ 1.6065617 -1.5860772],0.026263892650604248
402,Maria,captain_marvel.txt,"You didn't find her lab on Earth, because it's not on Earth.",0.0,[ 1.2963184 -0.8113431],[ 1.2305788 -1.3312294],0.04042065143585205
403,Carol,captain_marvel.txt,"That was the location on the day of the crash six years ago. If we track its course, we'll find it, in orbit, right now.",0.2857142857142857,[ 1.5544162 -0.7894927],[ 1.6401279 -1.792906 ],0.022163212299346924
404,Maria,captain_marvel.txt,It's just basic physics.,0.0,[-0.2744364  0.8520114],[ 1.3358389 -1.3299533],0.027950823307037354
405,Talos,captain_marvel.txt,"In orbit? Was that so difficult to figure out? I mean, you're my science guy, right?",-0.1755952380952381,[ 0.83931446 -0.13699822],[ 1.7310975 -1.9395877],0.09778741002082825
406,Carol,captain_marvel.txt,Yon-Rogg will catch up to you soon. We've got to get the core before he does.,0.0,[ 2.1284773 -1.2802393],[ 1.5258372 -1.5938073],0.14178742468357086
407,Carol,captain_marvel.txt,In what?,0.0,[ 1.4432993 -0.6073912],[ 1.3643316 -1.2815529],0.03141915798187256
408,Fury,captain_marvel.txt,Hmm. Your science guy.,0.0,[-0.5136081  0.9624678],[ 1.5255212 -1.63041  ],0.1559954136610031
409,Carol,captain_marvel.txt,"Well, I could use a co-pilot.",0.0,[ 1.3993031  -0.59432054],[ 1.559727  -1.5302633],0.024676740169525146
410,Maria,captain_marvel.txt,"No. No, I... I can't. I can't leave Monica.",0.0,[ 1.9735786 -1.0764103],[ 1.6219125 -1.4139228],0.07680752873420715
411,Monica,captain_marvel.txt,Why? It's okay. I can stay with grandma and pop-pop.,0.5,[ 0.89924896 -0.22493172],[ 1.5181427 -1.46762  ],0.05471727252006531
412,Maria,captain_marvel.txt,There's no way I'm going baby. It's too dangerous.,-0.6,[ 2.153105  -1.3264229],[ 1.2979287 -1.3093174],0.07136514782905579
413,Monica,captain_marvel.txt,Testing brand new aerospace tech is dangerous. Didn't you used to do that?,-0.2318181818181818,[-0.632689   0.7930077],[ 1.9595538 -1.7860426],0.03324764966964722
414,Maria,captain_marvel.txt,"Your plan is to leave the atmosphere in a craft not designed for the journey, and you anticipate hostile encounters with a technologically superior foreign enemy. Correct?",0.2875,[ 0.6287662  -0.14876099],[ 1.2416795 -1.2852772],0.04025191068649292
415,Monica,captain_marvel.txt,That's what I'm saying. You have to go.,0.0,[ 2.0445583 -1.1942693],[ 1.2107888 -1.0721608],0.11254000663757324
416,Maria,captain_marvel.txt,Monica...,0.0,[ 1.1818243 -0.357926 ],[ 1.4444041 -1.4187784],0.02504715323448181
417,Monica,captain_marvel.txt,You have the chance to fly the coolest mission in the history of missions. And you're gonna give it up to sit on the couch and watch Fresh Prince with me? I just think that you should consider the kind of example you're setting for your daughter.,0.5666666666666668,[ 1.1386763 -0.5210484],[ 0.5775598 -0.5734378],0.14019440114498138
418,Carol,captain_marvel.txt,"Your Mom's lucky. When they were handing out kids, they gave her the toughest one. Lieutenant Trouble.",0.0666666666666666,[ 0.7212161 -0.2918113],[ 1.168492  -1.1153399],0.17079168558120728
419,Monica,captain_marvel.txt,You remember.,0.0,[0.60212725 0.19639534],[ 1.5058197 -1.2840854],0.09553572535514832
420,Carol,captain_marvel.txt,"Is that mine? (Carol looks at the jacket sitting in Monica's lap. However, Carol protests when Monica attempts to hand it over). No, no. You hang onto it until I come back. But there is something that I need your help with. I can't wear these Kree colors anymore, and since you're obviously the only person around here with any sense of style...",0.0,[ 2.0598104 -1.4455941],[ 1.4795367 -1.55068  ],0.17407424747943878
421,Monica,captain_marvel.txt,No.,0.0,[ 1.1156424 -0.377345 ],[ 0.848548 -0.758422],0.026728183031082153
422,Monica,captain_marvel.txt,Uh-uh.,0.0,[0.5893016  0.00452697],[ 1.0877014 -1.0301671],0.03135174512863159
423,Monica,captain_marvel.txt,Definitely not. (Both Carol and Monica laugh),0.15,[0.8205032  0.00330815],[ 1.4118843 -1.3302559],0.0834035873413086
424,Carol,captain_marvel.txt,"Well, since we're on the same team...",0.0,[ 0.79158443 -0.3012707 ],[ 1.6726794 -1.5612439],0.02167189121246338
425,Carol,captain_marvel.txt,How do I look?,0.0,[ 1.9246818 -1.1939319],[ 1.7396597 -1.7782876],0.08022168278694153
426,Monica,captain_marvel.txt,Fresh.,0.3,[0.38954198 0.18384734],[ 0.98735577 -0.9373517 ],0.031231343746185303
427,Carol,captain_marvel.txt,What took you so long?,-0.05,[ 1.9110584 -0.9776327],[ 1.7005807 -1.6128312],0.13127553462982178
428,Yon-Rogg,captain_marvel.txt,I'm fine. Thanks for asking.,0.3083333333333333,[ 0.9598791  -0.17286927],[ 1.6544775 -1.6045038],0.1316324919462204
429,Carol,captain_marvel.txt,PRY46-B...,0.0,[ 1.5134751 -0.648786 ],[ 1.5200249 -1.5327705],0.023058652877807617
430,Yon-Rogg,captain_marvel.txt,"No, no codes. That system is fallible, as we've learned.",0.0,[ 1.2799705  -0.63740975],[ 1.5237293 -1.3864337],0.017004817724227905
431,Carol,captain_marvel.txt,"Okay, then let's do this.",0.5,[0.06132095 0.58629715],[ 1.0095831 -0.9493712],0.04915040731430054
432,Yon-Rogg,captain_marvel.txt,Who do I see when I commune with the Supreme Intelligence?,0.0,[ 1.7858769 -1.0281281],[ 1.9131061 -1.9857652],0.033145010471343994
433,Carol,captain_marvel.txt,"The person you most admire and respect, I guess. But you would never tell me who.",0.5,[ 0.90714645 -0.20604321],[ 1.742111  -1.7188003],0.15974758565425873
434,Yon-Rogg,captain_marvel.txt,And what is your earliest memory of Hala?,0.0,[ 2.1639085 -1.3617886],[ 1.9860983 -1.9702111],0.10789346694946289
435,Carol,captain_marvel.txt,The transfusion. Blue blood running through my veins.,0.0,[0.42604738 0.20227084],[ 1.6777142 -1.7917508],0.16402684152126312
436,Yon-Rogg,captain_marvel.txt,Whose blood?,0.0,[ 2.2896695 -1.3202412],[ 1.4321717 -1.5182084],0.17136842012405396
437,Carol,captain_marvel.txt,"(Carol looks sideways, confused and stumbed) Hmm.",-0.4,[ 1.552953  -0.7999554],[ 1.5593807 -1.6138474],0.02862381935119629
438,Yon-Rogg,captain_marvel.txt,That's my blood that's coursing through her veins.,0.0,[ 0.97236174 -0.39828822],[ 0.42077756 -0.50880367],0.16803425550460815
439,Yon-Rogg,captain_marvel.txt,What have you done with her?,0.0,[ 2.1752408 -1.3750048],[ 1.2914304 -1.2273958],0.16792146861553192
440,Yon-Rogg,captain_marvel.txt,She knows?,0.0,[ 1.6357969 -0.8275375],[ 1.0216569  -0.85283136],0.09781262278556824
441,Yon-Rogg,captain_marvel.txt,"Ronan, Skrulls have infiltrated C-53. Come at once.",0.0,[ 1.7649477 -0.9203476],[ 1.2815267 -1.3870939],0.02348768711090088
442,Carol,captain_marvel.txt,Passing 500 and climbing.,0.0,[ 0.8339514  -0.04679907],[ 1.3895231 -1.3700594],0.02830389142036438
443,Talos,captain_marvel.txt,"You know, you really shouldn't have that thing on your lap.",0.2,[ 1.2531173 -0.6982076],[ 1.4837848 -1.414713 ],0.16414326429367065
444,Fury,captain_marvel.txt,"Our little alliance with you is tenuous at best. And as long as he continues to freak you out (Fury picks up Goose and shoves him towards Talos' face. Talos jerks backward in his seat) like that, yeah I'm gonna keep giving him all the love and hugs he needs, right?",0.3096428571428571,[ 1.4922302  -0.84319955],[ 1.3933886 -1.642746 ],0.1751723438501358
445,Maria,captain_marvel.txt,Can I ask you something? Do you just turn into anything you want?,0.0,[ 2.34669   -1.3594569],[ 1.8697926 -1.9284395],0.109958216547966
446,Talos,captain_marvel.txt,"Ah well, I have to see it first.",0.25,[ 1.1717767 -0.447291 ],[ 1.3653477 -1.2634163],0.051947832107543945
447,Maria,captain_marvel.txt,Can you all do it?,0.0,[ 2.0236404 -1.0929047],[ 1.661353  -1.6576579],0.06782135367393494
448,Talos,captain_marvel.txt,"Physiologically, yeah. But it takes practice and, um, dare I say it, talent to do it well.",0.0,[ 1.6620553 -1.0072175],[ 1.475032  -1.3984438],0.0475614070892334
449,Fury,captain_marvel.txt,Can you turn into a cat?,0.0,[ 1.9078201 -1.0828261],[ 1.3975589 -1.4826428],0.05128985643386841
450,Talos,captain_marvel.txt,What's a cat?,0.0,[ 1.9315408  -0.98264945],[ 1.3091401 -1.3746439],0.039669156074523926
451,Maria,captain_marvel.txt,What about a filing cabinet?,0.0,[ 2.0229986 -1.2272892],[ 1.4369084 -1.3992343],0.025296926498413086
452,Talos,captain_marvel.txt,Why would I turn into a filing cabinet?,0.0,[ 2.074228  -1.2718868],[ 1.6613538 -1.6326762],0.04816058278083801
453,Fury,captain_marvel.txt,A venus fly trap. I'll give you $50 right now if you turn into a venus fly trap.,0.6285714285714287,[ 1.5689856 -1.0054662],[ 0.8395264 -0.8797606],0.04428422451019287
454,Carol,captain_marvel.txt,"Switching engines from Scramjet to fusion. Buckle up, folks.",0.0,[0.17294857 0.2614427 ],[ 1.7737148 -1.7232205],0.02272135019302368
455,Fury,captain_marvel.txt,"Hey. Is this normal, like space turbulence?",0.15,[ 1.6055055 -1.0052183],[ 1.7826811 -1.9380854],0.025204747915267944
456,Carol,captain_marvel.txt,Pretty much.,0.225,[0.18452035 0.37707648],[ 1.0908598 -0.95024  ],0.05089086294174194
457,Carol,captain_marvel.txt,Locking in coordinate grid.,0.0,[-0.05247596  0.60923964],[ 1.683369  -1.6556708],0.025555551052093506
458,Maria,captain_marvel.txt,Where is it?,0.0,[ 2.299449  -1.3155113],[ 1.2319605 -1.246886 ],0.02389395236968994
459,Talos,captain_marvel.txt,It's here. It's gotta be here.,0.0,[ 1.9283653 -1.026689 ],[ 1.3988215 -1.3639151],0.0442889928817749
460,Fury,captain_marvel.txt,"Well, is it in front of all that nothing, or behind it?",-0.4,[ 2.1002893 -1.3081228],[ 1.6366364 -1.5940053],0.04928269982337952
461,Maria,captain_marvel.txt,Is that it? The core?,0.0,[ 2.1417558 -1.242314 ],[ 1.4480125 -1.5608159],0.03001612424850464
462,Carol,captain_marvel.txt,"In her notes, she called it the Tesseract.",0.0,[ 0.9481609 -0.3285675],[ 1.6505091 -1.6116668],0.047841817140579224
463,Maria,captain_marvel.txt,Whoa. What was Lawson doing with all this kid stuff?,0.0,[ 1.5039368 -0.9083877],[ 1.7011508 -1.7190642],0.07250368595123291
464,Maria,captain_marvel.txt,We're not alone.,0.0,[ 0.8632884 -0.0626051],[ 1.695886  -1.5636126],0.09118613600730896
465,Carol,captain_marvel.txt,He didn't come here for the Tesseract.,0.0,[ 1.0912193 -0.5313882],[ 1.5596868 -1.6321024],0.041092365980148315
466,Talos,captain_marvel.txt,You did the right thing.,0.2857142857142857,[0.5157111 0.1713784],[ 1.6849536 -1.5636903],0.11982658505439758
467,Talos,captain_marvel.txt,"It's okay, it's okay. She's alright. She's a friend.",0.5,[ 1.0756466 -0.3375049],[ 1.776575  -1.6437651],0.1739463061094284
468,Carol,captain_marvel.txt,I'm not gonna hurt you.,0.0,[ 1.0919713  -0.32931828],[ 1.510007  -1.4453572],0.174115389585495
469,Talos,captain_marvel.txt,She led me to you.,0.0,[ 0.6098544  -0.04818691],[ 1.4057555 -1.3371276],0.1725039780139923
470,Carol,captain_marvel.txt,I'm so sorry. I didn't know.,-0.5,[ 1.0766534  -0.30515128],[ 1.7882365 -1.6050459],0.16377925872802734
471,Talos,captain_marvel.txt,"Carol, this is war. My hands are filthy from it too. But we're here now. You found my family. This is just the beginning. There's thousands of us separated from each other... scattered throughout the galaxy.",-0.4625,[ 1.8804015 -1.1019746],[ 1.7880864 -1.790726 ],0.1542639136314392
472,Fury,captain_marvel.txt,If I played the same pinball machine for six years I'd have some high scores too.,0.08,[-0.11020678  0.6317635 ],[ 1.6332093 -1.4942956],0.028194427490234375
473,Yon-Rogg,captain_marvel.txt,Fraternizing with the enemy?,0.0,[0.27038944 0.16404167],[ 1.4697076 -1.6384273],0.04779714345932007
474,Yon-Rogg,captain_marvel.txt,What did you do to your uniform?,0.0,[ 2.0759153 -1.3701411],[ 1.8389932 -1.8099836],0.11627484858036041
475,Talos,captain_marvel.txt,"You can see they're not soldiers, let them go. You can have me.",0.0,[ 1.7927388  -0.93920594],[ 0.9277198 -0.9282979],0.11046114563941956
476,Yon-Rogg,captain_marvel.txt,And the core?,0.0,[ 1.8168286 -0.9368126],[ 1.54607   -1.6034175],0.03600248694419861
477,Carol,captain_marvel.txt,You lied to me.,0.0,[0.36610264 0.29753357],[ 1.5666801 -1.4000205],0.1617904007434845
478,Yon-Rogg,captain_marvel.txt,I made you a better version of yourself. What's given can be taken away.,0.5,[ 1.7553217 -0.9362101],[ 1.7728217 -1.7993551],0.15782120823860168
479,Supreme Intelligence,captain_marvel.txt,There she is. Seems like you time on C-53 jogged the old memory. This jacket? It's killer by the way.,0.1,[ 1.6894177 -1.0837115],[ 1.4438177 -1.428223 ],0.10001075267791748
480,Supreme Intelligence,captain_marvel.txt,"The music, it's a nice touch.",0.6,[-0.15625495  0.7369032 ],[ 1.4765238 -1.4190222],0.10645788908004761
481,Carol,captain_marvel.txt,Let... me... out.,0.0,[ 1.0940595 -0.6610166],[ 1.3253828 -1.3348516],0.13544541597366333
482,Supreme Intelligence,captain_marvel.txt,No can do.,0.0,[ 0.90238774 -0.07378166],[ 1.1294676 -0.971322 ],0.03673511743545532
483,Carol,captain_marvel.txt,"If you hurt them, I will burn you to the ground.",0.0,[ 1.9798821 -1.1262144],[ 1.1236882 -1.1263739],0.14904716610908508
484,Supreme Intelligence,captain_marvel.txt,With what exactly? Your powers came from us.,0.25,[ 0.5604711  -0.01422141],[ 1.4957092 -1.4415352],0.06626695394515991
485,Carol,captain_marvel.txt,You didn't give me these powers. The blast did.,0.0,[ 0.988066   -0.36048633],[ 1.5393393 -1.6158868],0.05715608596801758
486,Supreme Intelligence,captain_marvel.txt,"And yet, you've never had the strength to control them on your own.",0.6,[ 1.30851   -0.5204818],[ 1.6405319 -1.4683944],0.13565406203269958
487,Fury,captain_marvel.txt,It's a cat. Not Hannibal Lecter.,0.0,[ 1.4860092 -0.6649724],[ 1.2174479 -1.470023 ],0.046970516443252563
488,Fury,captain_marvel.txt,That thing is clearly busted.,0.1,[ 0.75882554 -0.08119503],[ 1.1529006 -1.0816233],0.021176517009735107
489,Supreme Intelligence,captain_marvel.txt,"You did good, ace. Thanks to you, those insidious shapeshifters will threaten our borders no more.",0.2166666666666666,[-0.88455755  1.210096  ],[-0.44648087  0.41184825],0.1277308166027069
490,Carol,captain_marvel.txt,I used to believe your lies. But the Skrulls are just fighting for a home. You're talking about destroying them because they won't submit to your rule. And neither will I.,-0.2,[0.54528    0.16491169],[ 1.2067672 -1.2231077],0.11621570587158203
491,Supreme Intelligence,captain_marvel.txt,We found you. We embraced you as our own.,0.6,[ 1.3771197 -0.7313629],[ 2.0822167 -2.1833482],0.17171961069107056
492,Carol,captain_marvel.txt,"You stole me. From my home, my family, my friends.",0.0,[ 1.5724432  -0.80152714],[ 1.8608565 -1.7859312],0.1656586080789566
493,Supreme Intelligence,captain_marvel.txt,"It's cute how hard you try. Remember... without us...you're weak. (Carol pushes herself behind the wall, and sees a screen of her younger memories on Earth playing) You're flawed. Helpless. We saved you.",-0.1777777777777777,[ 1.1771744 -0.476682 ],[ 1.6043078 -1.4873648],0.17653495073318481
494,Supreme Intelligence,captain_marvel.txt,Without us... you're only human.,0.0,[ 0.96541536 -0.27331358],[ 1.8928684 -1.8421274],0.07852527499198914
495,Carol,captain_marvel.txt,You're right. I'm only human.,0.0952380952380952,[0.7591493  0.05179317],[ 1.7918175 -1.7021273],0.10764864087104797
496,Supreme Intelligence,captain_marvel.txt,"On Hala, you were reborn. Vers.",0.0,[ 1.5301104  -0.67535084],[ 1.7459265 -1.8059579],0.14053483307361603
497,Carol,captain_marvel.txt,My name... is Carol.,0.0,[ 1.1964784  -0.41209245],[ 1.5561621 -1.5461184],0.10117757320404053
