Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
GUY,Hello --,0.0,[ 0.90118235 -0.18817753],[ 1.2703625 -1.2719566],0.0897601842880249,-5.827333450317383,-5.907926082611084,-5.373184680938721,-4.8569817543029785,-4.653533935546875,-6.467527866363525,-5.85979700088501,-6.0101728439331055,-6.678577899932861,-6.001163482666016,-6.105177402496338,-6.029857635498047,-7.053267955780029,-5.624373435974121,-6.194535732269287,-6.798593521118164,-7.449743270874023,-5.829150199890137,-6.700650215148926,-7.632646560668945,-6.290604114532471,-7.67922306060791,-5.414191246032715,-7.850032329559326,-7.764791488647461,-6.053636074066162,-6.553851127624512,3.3899736404418945
BRUNO,"Hello, Guy. I tried your apartment,
          but --
              (pause)
          Why, Guy, this is Bruno!",0.0,[ 0.49010456 -0.21637449],[ 2.0245473 -2.2038934],0.1010450422763824,-6.85672664642334,-5.638506889343262,-5.686310291290283,-4.053824424743652,-3.883810520172119,-6.687341690063477,-3.9744455814361572,-3.2611048221588135,-7.0073370933532715,-5.869861125946045,-6.0006232261657715,-6.712705612182617,-7.085819721221924,-5.621674060821533,-6.589193820953369,-8.431026458740234,-8.011575698852539,-6.399686336517334,-7.596241474151611,-7.264261245727539,-6.031355381011963,-8.668570518493652,-4.434953689575195,-7.902537822723389,-8.4002685546875,-6.557652473449707,-5.261643409729004,2.0046451091766357
GUY,"Must be some mistake.   It wasn't for
          me.

His embarrassment grows as Anne looks at him with a puzzled
expression.",0.0,[0.20416926 0.10565028],[ 1.7411917 -1.6196352],0.1080785244703292,-5.71589994430542,-3.323866605758667,-5.147984027862549,-3.503307580947876,-4.046982288360596,-5.766213417053223,-3.121561050415039,-2.7954959869384766,-6.805820941925049,-3.5870141983032227,-4.764605522155762,-4.545104503631592,0.7695244550704956,-4.886224269866943,-4.876634120941162,-6.309291362762451,-5.767817497253418,-5.094799995422363,-6.206942081451416,-5.039860725402832,-6.001643657684326,-6.124106407165527,-2.696486473083496,-5.683717250823975,-2.3334097862243652,-3.9964540004730225,-3.784804344177246,-1.888884425163269
GUY,"Well, I suppose I was pretty lucky
          to be seeded fifth, really.",0.261111111111111,[-0.3529429  0.6152618],[ 1.5805357 -1.6290395],0.0957721471786499,-0.4435083270072937,-6.340823173522949,-6.5633673667907715,-5.157132625579834,-1.0381462574005127,-5.0855326652526855,-6.740952491760254,-6.412964820861816,-6.278796672821045,-5.831302165985107,-5.734988689422607,-7.530801296234131,-7.72390604019165,-3.4250218868255615,-7.721333980560303,-3.4563820362091064,-7.178408622741699,-1.6124178171157837,-6.404819488525391,-7.665248870849609,-3.800947666168213,-3.7582149505615234,-4.601853370666504,-3.844898223876953,-7.905961036682129,-6.843928337097168,-5.317780494689941,-3.000458240509033
HENNESSY,"I've never seen the Forest Hillss
          tournament before. I'm looking
          forward to it.",0.0,[ 0.51520723 -0.40064785],[ 1.7470833 -1.7959038],0.0932765305042266,-4.274677276611328,-5.688884735107422,-7.145615577697754,-5.912506580352783,-1.6026910543441772,-5.323180198669434,-4.514604568481445,-2.7085483074188232,-3.4623706340789795,-6.269917964935303,-5.052362442016602,-7.204537391662598,-8.142848014831543,-1.3329260349273682,-6.625319004058838,-6.4772210121154785,-8.145825386047363,-4.199898719787598,-5.789342403411865,-7.16880989074707,-2.0968618392944336,-6.880682945251465,-4.752946853637695,-6.500800609588623,-7.8396806716918945,-7.175431728363037,-5.359494686126709,-0.7250405550003052
GUY,"(wryly)
          Do you mean we'll be going there
          together, Hennessy?",-0.3125,[ 0.8506453 -0.5745208],[ 1.6836219 -1.7821275],0.1017308235168457,-5.656761169433594,-3.5829501152038574,-6.513455867767334,-5.500767230987549,-3.7789785861968994,-5.699322700500488,-2.0086750984191895,-1.2164250612258911,-6.586777210235596,-6.878030776977539,-6.225863456726074,-7.124874114990234,-7.271821022033691,-5.208681583404541,-6.541198253631592,-7.502456188201904,-7.783453941345215,-4.694352149963379,-5.813438415527344,-7.106766700744629,-5.197836399078369,-8.599738121032715,-4.822246551513672,-7.441370487213135,-7.440705299377441,-6.522611141204834,-5.638863563537598,0.5300706624984741
HENNESSY,"Oh, don't worry. This thing will be
          cleared up by that time.
               (changes the subject)
          Ever thought of turning professional,
          Guy?",-0.0333333333333333,[-0.19184749  0.27947205],[ 1.8604349 -1.7833991],0.092375636100769,-5.526347637176514,-6.02903413772583,-6.330543518066406,-5.171093463897705,-1.6393789052963257,-0.573249340057373,-2.9171526432037354,-1.647299885749817,-5.52423095703125,-6.099854469299316,-5.009641170501709,-7.368683338165283,-7.529543399810791,-5.553604602813721,-4.699574947357178,-7.239629745483398,-6.780859470367432,-5.223419189453125,-5.749545097351074,-4.563344955444336,-2.670651435852051,-7.41541051864624,-4.162784576416016,-5.45497465133667,-6.302426338195801,-5.3146586418151855,-6.083553314208984,-0.8037216067314148
GUY,"I won't have to do that. When I'm
          through with tennis. I'll be going
          into politics, I hope.",0.0,[0.40680185 0.04126366],[ 1.3623654 -1.2793349],0.0946645736694336,-5.064098358154297,-5.482054233551025,-5.515041828155518,-4.678844451904297,-3.240504026412964,-4.24685001373291,-5.138909816741943,-5.514674186706543,-1.9881134033203125,-4.651622772216797,-3.8165061473846436,-6.576778411865234,-7.543446063995361,-5.802224636077881,-6.348047733306885,-5.650973320007324,-7.418970108032227,-5.2875518798828125,-5.114579200744629,-7.2943010330200195,2.32230806350708,-6.649087905883789,-4.340312480926514,-6.979397296905518,-5.842494010925293,-6.02979850769043,-6.2407965660095215,-2.3552708625793457
HENNESSY,"(aghast)
          Politics! It's a good thing for you
          I don't report that to the chief.

He turns to light a cigarette. As he does, Guy gives a barely
perceptible start at what he sees offscene.",0.0999999999999999,[-0.7926357  0.8664291],[ 1.6940902 -1.7393805],0.0920780301094055,-2.8146908283233643,-6.431250095367432,-5.926243305206299,-4.27273416519165,-0.3021841049194336,-5.065408229827881,-6.0756635665893555,-6.162419319152832,-7.376449108123779,-6.238055229187012,-3.3517637252807617,-7.484593391418457,-8.56049919128418,-6.388717174530029,-8.054010391235352,-6.695343971252441,-8.63499641418457,-5.9829816818237305,-6.636120796203613,-8.726082801818848,-5.009266376495361,-7.03294563293457,-4.496321201324463,-6.833590984344482,-9.09904956817627,-7.701195240020752,-7.851463794708252,0.16811390221118927
HENNESSY,"-- He'd put ten men on your trail.
          He says --",0.0,[-0.28957757  0.5759856 ],[ 1.1867155 -1.2830983],0.1103798449039459,-5.830674171447754,-5.906525611877441,-5.94400691986084,-4.832397937774658,-3.931859016418457,-6.89490270614624,-5.9515252113342285,-6.185227394104004,-7.3491291999816895,-6.088313102722168,-5.7829270362854,-6.642148494720459,-7.813931941986084,-6.444983959197998,-6.984768390655518,-8.016863822937012,-8.365169525146484,-6.629792213439941,-7.257686614990234,-8.355369567871094,-6.173415660858154,-8.433335304260254,-5.115521430969238,-8.403647422790527,-8.687152862548828,-6.7060546875,-7.167558193206787,3.0949976444244385
GUY,"(interrupts)
            Let's take this cab.   It's getting
            late.

He hails a taxi which is cruising by, and they start to get
in. Guy directs the driver.",-0.3,[-0.31873304  0.64935887],[ 1.79891   -1.8102416],0.0921578407287597,-6.051703453063965,-5.315812110900879,-5.850630283355713,-4.277705669403076,-3.3977739810943604,-6.946890354156494,-5.468913555145264,-5.624265670776367,-7.354646682739258,-5.945725917816162,-5.9988694190979,-6.728085517883301,-7.564420223236084,-5.951577663421631,-6.887834072113037,-8.700963973999023,-8.477897644042969,-6.325296401977539,-7.911732196807861,-7.9096503257751465,-5.937747478485107,-8.310399055480957,-4.514974117279053,-8.084760665893555,-8.819924354553223,-6.918673992156982,-6.652830123901367,2.3881053924560547
GUY,"Pentagon Building, please.",0.0,[ 1.3022577 -0.4590614],[ 1.5023972 -1.5511616],0.0912424623966217,-6.128416061401367,-6.520129203796387,-6.595839500427246,-5.215121269226074,-3.400602102279663,-5.76089334487915,-5.404231071472168,-5.636120319366455,-4.388598918914795,-6.4112019538879395,-6.290283679962158,-6.6465301513671875,-8.228459358215332,-5.821231365203857,-7.095096111297607,-7.0802178382873535,-8.198619842529297,-5.786038398742676,-5.709066390991211,-7.888357639312744,-5.384055137634277,-8.036877632141113,-5.478164196014404,-7.584213733673096,-7.981255054473877,-6.773647785186768,-7.827871322631836,2.6233034133911133
HENNESSY,"Oh, no, not there! I always get
            lost.",0.0,[ 0.47485644 -0.16947979],[ 1.7849784 -1.7360204],0.0909027755260467,-6.2669525146484375,-6.147742748260498,-4.653077602386475,-2.8390538692474365,-4.54409122467041,-6.72890567779541,-2.6810083389282227,-5.104331970214844,-7.0624542236328125,-0.7018455266952515,-0.2963036894798279,-5.721308708190918,-4.595765590667725,-5.759146213531494,-5.227921485900879,-7.255588531494141,-6.210294723510742,-5.737796783447266,-6.372922420501709,-5.007636070251465,-5.946314334869385,-7.522740364074707,-2.809021234512329,-6.148550987243652,-6.057464122772217,-3.1656320095062256,-3.129082202911377,-1.5772814750671387
MEDIUM SHOT,"Guy looks off for a moment with set face, then tearing the
note into shreds, crosses to a small desk, lights a match
and holds it to the fragments, letting them burn and fall
into an ash tray.

Guy looks off for a moment with set face, then tearing the
note into shreds, crosses to a small desk, lights a match
and holds it to the fragments, letting them burn and fall
into an ash tray.",-0.25,[ 1.4255997 -0.895336 ],[ 1.3780491 -1.4747158],0.0938795208930969,-6.033637046813965,-5.844805717468262,-5.396529674530029,-4.294902324676514,-4.581705093383789,-6.238454818725586,-6.075990676879883,-6.600473403930664,-6.825992107391357,-5.810877323150635,-5.900705337524414,-5.80710506439209,-6.999312877655029,-6.729197978973389,-6.2732954025268555,-7.274270057678223,-7.731467247009277,-6.572809219360352,-7.182699203491211,-7.683032035827637,-5.977786064147949,-8.028809547424316,-5.20293664932251,-8.0580472946167,-7.83627986907959,-6.056992053985596,-7.221248626708984,3.3097431659698486
ANNE,"Well, we'd better be getting back.",0.25,[ 0.7943038  -0.11773743],[ 1.3531765 -1.2917949],0.089894562959671,-6.138387203216553,-6.640194416046143,-6.861846446990967,-4.117547512054443,-2.7851040363311768,-5.2872443199157715,-6.152545928955078,-6.039610862731934,-4.748727321624756,-5.403772830963135,-5.192148685455322,-6.905336856842041,-7.766315937042236,-5.8691606521606445,-7.1662726402282715,-6.938747882843018,-8.535881042480469,-6.856274604797363,-8.42995834350586,-7.5783281326293945,-2.980984926223755,-7.786818504333496,-3.8942909240722656,-6.798573970794678,-8.173367500305176,-7.1311492919921875,-7.008968353271484,1.864253282546997
GUY,"We've actually been alone for an
           hour. Seems almost indecent. You
           like?",0.0,[ 1.0108036  -0.72750944],[ 1.8411309 -1.8918443],0.1055779308080673,-5.414124488830566,-4.079739570617676,-5.088099956512451,-3.110044479370117,-4.084993839263916,-6.395814418792725,-2.184767007827759,0.5836851000785828,-6.171774387359619,-4.287857532501221,-3.939795970916748,-2.9136416912078857,-3.217517137527466,-4.756157875061035,-4.866971015930176,-7.932028293609619,-7.145418643951416,-6.09615421295166,-5.576261043548584,-5.89805793762207,-5.8510894775390625,-8.43940544128418,-4.790366172790527,-7.554368019104004,-6.196719646453857,-5.897985935211182,-4.018072605133057,-1.3012698888778687
ANNE,"(softly)
           I like.",0.1,[-0.01148994  0.3144425 ],[ 1.6848488 -1.6662979],0.0968599915504455,-2.289764404296875,-6.125765800476074,-6.213937282562256,-5.785964012145996,-2.2011940479278564,-5.908316135406494,-5.191570281982422,-5.740540981292725,-6.482367038726807,-6.109104156494141,-5.465299129486084,-6.76936674118042,-8.200547218322754,-5.969508171081543,-7.343792915344238,-6.444008827209473,-8.380271911621094,-5.001473426818848,1.885345697402954,-8.241482734680176,-5.555222988128662,-7.937803268432617,-5.292081356048584,-8.01623249053955,-7.313140392303467,-6.425182819366455,-6.907988548278809,-3.2698416709899902
GUY,"I was beginning to feel like a
           goldfish.",0.0,[0.2122374 0.3171583],[ 1.4131752 -1.4750376],0.0969955921173095,-5.706507205963135,-4.781331539154053,-6.565659999847412,-4.262584209442139,-2.686265468597412,-6.958864212036133,-4.9666242599487305,-6.046957969665527,-6.620355129241943,-4.987911701202393,-6.538182735443115,-5.249234199523926,-5.479523181915283,-4.845057487487793,-4.887670993804932,-7.706332206726074,-6.927483558654785,-4.651365280151367,-6.267581939697266,-5.044501304626465,-5.698590278625488,-6.497577667236328,-1.489687204360962,-5.833311557769775,-7.563546180725098,-5.323548793792725,-4.923095703125,1.0915822982788086
ANNE,"So was I. When we build our house,
           darling, we won't even have glass
           windows. No doorbells, no newspapers,
           no telephone --",0.0,[ 0.80617255 -0.40893033],[ 1.1965979 -1.3414106],0.0931813418865203,-6.239139556884766,-6.459562301635742,-5.910914421081543,-4.841977596282959,-3.333778142929077,-6.62135648727417,-5.731215000152588,-6.4867048263549805,-7.1360182762146,-5.6091742515563965,-4.048160076141357,-6.859213352203369,-7.68162727355957,-6.459641933441162,-6.891994953155518,-7.922541618347168,-7.907296657562256,-6.303197860717773,-6.467926979064941,-8.083457946777344,-6.164963722229004,-8.161520004272461,-4.35323429107666,-7.768763065338135,-8.378982543945312,-6.189075946807861,-6.85040283203125,2.781161069869995
GUY,No Hennessy.,0.0,[ 1.229273   -0.55655074],[ 1.2536048 -1.1932485],0.0921550691127777,-6.3222503662109375,-6.534971237182617,-5.468994617462158,-4.285884380340576,-4.186789512634277,-6.725298881530762,-5.903593063354492,-6.802220344543457,-7.358704090118408,-5.475399494171143,-3.1160976886749268,-6.313632965087891,-7.33419942855835,-6.985092639923096,-6.872969627380371,-6.7361674308776855,-7.952038764953613,-6.759749412536621,-7.397194862365723,-8.256030082702637,-6.59067964553833,-8.41422176361084,-5.156274795532227,-7.984916687011719,-8.237954139709473,-6.35795259475708,-7.179740905761719,2.8155765533447266
ANNE,"(suddenly serious)
           How long can it go on?",-0.1916666666666666,[ 1.2108423  -0.63038355],[ 1.6956931 -1.6743876],0.0895207524299621,-6.564640998840332,-5.682096481323242,-5.362790584564209,-4.005463600158691,-4.48775053024292,-6.149988651275635,-1.8128820657730103,-0.4820144772529602,-6.880682945251465,-5.63228178024292,-6.087106227874756,-6.451622009277344,-6.570022106170654,-5.265509128570557,-5.436435222625732,-8.150163650512695,-7.340754508972168,-6.337777137756348,-7.1481475830078125,-5.978857517242432,-5.903483867645264,-8.935135841369629,-4.385857582092285,-7.799588680267334,-7.770782470703125,-5.893478870391846,-3.7205424308776855,0.5045644044876099
GUY,"I don't know. I suppose until they
           find out who did it.",0.0,[ 0.81432146 -0.31052637],[ 1.5950478 -1.4809319],0.0912905931472778,-6.438103675842285,-6.624372482299805,-6.149957180023193,-4.504715442657471,-4.29176664352417,-6.455371856689453,1.3300620317459106,-2.26666522026062,-6.826220989227295,-5.30272102355957,-4.264621257781982,-6.581661701202393,-6.750388145446777,-6.313926696777344,-6.502477169036865,-6.641339302062988,-8.12548542022705,-6.619390964508057,-6.569629669189453,-6.862241744995117,-5.270777225494385,-8.858674049377441,-4.220883846282959,-8.07143497467041,-7.070319175720215,-6.492944717407227,-5.3103227615356445,-0.40332216024398804
ANNE,"We'll be happier then, won't we?",0.0,[0.5884982 0.0405762],[ 1.3050677 -1.3621265],0.0961779057979583,-4.871561050415039,-4.2592668533325195,-6.329413414001465,-5.356664180755615,-2.9036705493927,-3.45444917678833,-2.672412872314453,-1.771478295326233,-4.334401607513428,-6.292416572570801,-5.293834686279297,-7.741567611694336,-7.495651721954346,-2.857823371887207,-6.205013751983643,-5.9635162353515625,-7.124606609344482,0.31106770038604736,-4.287047386169434,-5.492201328277588,-2.9867701530456543,-6.814319610595703,-4.906939506530762,-4.822174549102783,-6.592226982116699,-5.879443645477295,-5.939349174499512,-2.3562207221984863
GUY,"I suppose so.

Anne looks it him, surprised at his lack of enthusiasm.
They walk on out of the picture.

A figure steps out from behind a pillar in the main hall of
the gallery, near the spot from which they have disappeared.
It is Bruno. He calls.",-0.0083333333333333,[ 1.6444608 -0.9390746],[ 1.7524742 -1.8794519],0.092335432767868,-4.890559196472168,-5.911375522613525,-6.443697452545166,-4.92013692855835,-4.653710842132568,-7.122881889343262,-4.629188537597656,-3.8228628635406494,-6.071777820587158,-4.240287780761719,-5.501098155975342,-6.23282527923584,-5.660573482513428,-3.79032564163208,-5.775620937347412,-6.599188804626465,-6.396425724029541,-5.390202522277832,-6.065658092498779,-6.524381637573242,-4.608453750610352,-7.066435813903809,-2.8193650245666504,-6.28712797164917,-6.956472396850586,-5.753627777099609,1.2981162071228027,-0.9443347454071045
BRUNO,"(softly)
           Guy!

Anne stops and looks back. Guy knows who it is and would
not turn but that he is forced to by Anne's action. He takes
a few steps towards Bruno.",-0.055,[ 0.7966336  -0.32154626],[ 1.3980446 -1.4681758],0.0957441926002502,-5.765883445739746,-6.114020347595215,-6.051363945007324,-4.961953163146973,-3.7871570587158203,-6.668123245239258,-5.850470542907715,-6.848677635192871,-7.328525066375732,-5.608030796051025,-5.7088704109191895,-6.3975911140441895,-6.999816417694092,-6.430466651916504,-6.047938346862793,-7.2296013832092285,-7.680368423461914,-6.372952461242676,-7.214776992797852,-7.537332534790039,-6.038717269897461,-7.662359237670898,-4.122865676879883,-7.603435516357422,-7.770454406738281,-6.11773681640625,-6.814024925231934,3.134875774383545
CLOSEUP,"Anne watches Guy approach this stranger.   She looks downward
at Bruno's tie pin.",0.0,[-1.2710284  1.3573623],[ 1.1286038 -1.1256356],0.0924776196479797,-5.613393783569336,-5.9065423011779785,-6.301830291748047,-5.087587833404541,-4.035181999206543,-6.356341361999512,-6.131063461303711,-6.749953746795654,-6.759864330291748,-5.65944242477417,-5.813074111938477,-6.241105079650879,-6.9647955894470215,-6.090962886810303,-5.943769931793213,-6.978000640869141,-7.570249080657959,-6.092121124267578,-6.843804359436035,-7.292420387268066,-6.025409698486328,-7.587630748748779,-4.506107807159424,-7.475611686706543,-7.552487373352051,-6.025293350219727,-6.874632835388184,3.323953628540039
CLOSEUP,"Bruno's tie pin, bearing his name, gleams in the light.",0.4,[ 1.0758008  -0.42688525],[ 1.7547365 -1.8139186],0.0920799672603607,-5.181463241577148,-6.001128673553467,-6.814716815948486,-5.315243244171143,-3.761173725128174,-7.249704837799072,-6.431912422180176,-7.189473628997803,-6.931267738342285,-5.751315593719482,-6.059317111968994,-6.534022331237793,-7.18887186050415,-5.632199764251709,-6.490179538726807,-7.069204807281494,-7.913139343261719,-5.649617671966553,-6.884415626525879,-7.615947723388672,-5.90194034576416,-7.2170000076293945,-4.15422248840332,-7.2734694480896,-7.889337062835693,-6.259642124176025,-6.610802173614502,2.6932575702667236
CLOSEUP,Anne reads the name on the tie pin.,0.0,[0.5387636  0.16812465],[ 1.5138854 -1.5323213],0.0888547599315643,-5.699735164642334,-6.31062126159668,-6.2017340660095215,-5.024892330169678,-3.976282835006714,-6.711159706115723,-6.0966715812683105,-6.752301216125488,-6.954029560089111,-5.772789478302002,-5.686460018157959,-6.400906085968018,-7.297973155975342,-6.37732458114624,-6.549377918243408,-6.876367092132568,-7.81664514541626,-6.31236457824707,-6.959577560424805,-7.87052583694458,-6.017706871032715,-7.823315143585205,-4.7573089599609375,-7.758714199066162,-7.823652267456055,-6.214549541473389,-7.093914031982422,3.3873846530914307
TWO SHOT,"Guy comes up to Bruno, steps in front of him.",0.0,[0.3317291  0.24470484],[ 1.5201615 -1.664239 ],0.0889043807983398,-5.944577693939209,-6.126169681549072,-5.84699010848999,-4.731602668762207,-4.278800964355469,-6.330685615539551,-6.360143661499023,-6.725563049316406,-6.7954535484313965,-5.801097869873047,-5.792652606964111,-6.22062873840332,-7.215963363647461,-6.344991207122803,-6.59542989730835,-6.973443984985352,-7.865096569061279,-6.3742218017578125,-6.967166900634766,-7.872791290283203,-5.957685470581055,-7.885645866394043,-5.195935249328613,-7.8825364112854,-7.624500751495361,-6.259275436401367,-7.1640944480896,3.391793966293335
GUY,"(muttering harshly)
           Will you stop pestering me!",-0.25,[0.30416882 0.14756387],[ 1.752093  -1.7929474],0.1046492159366607,-7.144162654876709,-5.728324890136719,-0.6380635499954224,-0.5045166611671448,-5.335023880004883,-4.659751892089844,-4.634659767150879,-3.8811542987823486,-6.265178203582764,-4.430943489074707,-3.100252866744995,-5.013164520263672,-6.156913757324219,-6.706650257110596,-6.5257487297058105,-7.451344013214111,-7.3941779136657715,-6.457365036010742,-7.874127388000488,-6.8712849617004395,-5.724948406219482,-8.16710090637207,-5.892796516418457,-8.09658432006836,-7.4524688720703125,-5.34890079498291,-6.4485979080200195,-0.4782518744468689
BRUNO,"But Guy, you haven't called me. My
           father's leaving for Florida the end
           of this week --",0.0,[ 1.1248138 -0.6535901],[ 1.8934504 -1.9568081],0.1127912402153015,-7.3131103515625,-6.295132637023926,-5.6587042808532715,-3.5881636142730713,-5.05950927734375,-6.926429271697998,-5.6137566566467285,-5.983503818511963,-6.929314136505127,-3.2338242530822754,-3.906263828277588,-6.348137855529785,-6.588852405548096,-7.170638561248779,-6.836750507354736,-8.015623092651367,-7.158796787261963,-6.7301716804504395,-7.703103065490723,-6.923200607299805,-6.316310405731201,-8.760021209716797,-4.542078971862793,-7.736837863922119,-7.477165222167969,-4.108640193939209,-6.432774543762207,2.034484386444092
GUY,"(interrupts)
           You crazy fool! There's a detective
           outside. He'll see us together!",-0.375,[-0.14276882  0.43806654],[ 1.1372038 -1.1611739],0.10067880153656,-5.631956100463867,-2.8997461795806885,-1.0380877256393433,-1.6939010620117188,-5.259543418884277,-6.5710601806640625,-5.707389831542969,-5.18626070022583,-6.7067389488220215,-5.665614604949951,-5.504863262176514,-4.746025562286377,-6.293447017669678,-4.5875396728515625,-6.436432361602783,-8.075581550598145,-7.92277193069458,-4.964555263519287,-6.850988864898682,-7.594220161437988,-5.9204182624816895,-7.328395366668701,-5.699170112609863,-7.992888927459717,-8.67029094696045,-6.869094371795654,-4.9207892417907715,-0.23546777665615082
BRUNO,"(brushing this off)
           Oh, they can't have anything on you.
               (looking past Guy)
           Isn't that Anne Burton? Slight
           improvement over Miriam -- eh, Guy?",-0.2083333333333333,[ 0.25962412 -0.08297341],[ 1.2524334 -1.2874228],0.1179200410842895,-6.675963401794434,-6.109328746795654,-5.606994152069092,-3.7388088703155518,-4.729262351989746,-6.810107231140137,-1.6594170331954956,-2.087095022201538,-7.553983211517334,-4.217280864715576,-3.137070417404175,-6.386525630950928,-6.214487552642822,-6.806967258453369,-6.545623779296875,-8.360965728759766,-7.577807903289795,-7.0821638107299805,-7.606659889221191,-7.025426864624023,-6.351263523101807,-9.2806978225708,-4.583566665649414,-8.355700492858887,-7.748261451721191,-5.57600212097168,-5.025529384613037,1.0068418979644775
GUY,"Stay away from me, I tell you!

He leaves Bruno abruptly to rejoin Anne.    Bruno looks after
him, a little hurt.",-0.15625,[-0.5434589  0.8135111],[ 1.2568074 -1.3059613],0.1147815883159637,-6.322712421417236,-6.4843854904174805,0.7553048729896545,-1.4488518238067627,-5.0413384437561035,-4.231140613555908,-5.681159019470215,-5.868332862854004,-6.395580768585205,-4.688533306121826,-3.345249652862549,-4.419687271118164,-6.182020664215088,-6.787578105926514,-5.883674621582031,-6.702121734619141,-6.7614312171936035,-6.252424240112305,-5.7330217361450195,-7.004848957061768,-6.023526668548584,-7.53959321975708,-5.472030162811279,-7.823261737823486,-6.602750778198242,-4.498439311981201,-6.767890453338623,-1.2914562225341797
TWO SHOT,Guy rejoins Anne and they start to walk away.,0.0,[0.3855214  0.28606328],[ 1.5547667 -1.6451646],0.0903661847114563,-5.953296661376953,-6.190783500671387,-6.221327304840088,-5.159816265106201,-4.112238883972168,-6.2978644371032715,-5.920833587646484,-6.790188789367676,-6.85012674331665,-5.411203861236572,-5.567616939544678,-6.478453636169434,-7.1468048095703125,-6.455249309539795,-6.308316707611084,-6.760478496551514,-7.375879287719727,-5.92463493347168,-6.788218975067139,-7.409873962402344,-6.055983066558838,-7.779617786407471,-4.5811357498168945,-7.376314640045166,-7.456288814544678,-5.550055503845215,-7.076205253601074,3.3691463470458984
ANNE,"Who was it, Guy?",0.0,[ 2.4498577 -1.4275732],[ 1.4916224 -1.6414192],0.0885204672813415,-6.346001148223877,-6.605827808380127,-6.01213264465332,-4.643312931060791,-5.210080146789551,-6.720856666564941,-0.8044659495353699,0.137428417801857,-7.132627964019775,-6.132253170013428,-5.602695941925049,-6.819252014160156,-7.204690456390381,-6.610877990722656,-6.981710910797119,-7.003859519958496,-8.23159408569336,-7.257452964782715,-6.712904453277588,-7.801790237426758,-6.190418243408203,-9.872601509094238,-5.418212413787842,-8.935650825500488,-7.783638000488281,-6.828404426574707,-4.726872444152832,-0.4316789209842682
GUY,"(unnerved)
           I never saw him before.   Just some
           tennis fan.

Anne looks at him a little oddly.    He seems unduly concerned
about a casual stranger.",-0.2847222222222222,[ 0.5597344 -0.1805265],[ 1.8526431 -1.83465  ],0.1057608872652053,-6.347821235656738,-6.014718055725098,-6.013978481292725,-3.3745100498199463,-3.6993353366851807,-4.892513275146484,-3.6624512672424316,-4.2113542556762695,-6.934521675109863,-4.337867259979248,-5.104590892791748,-5.358117580413818,-5.630545139312744,-6.877598762512207,-5.258533954620361,-8.27907657623291,-6.994060039520264,-6.831634521484375,-7.270420074462891,-5.1874284744262695,-5.603611469268799,-8.014421463012695,-3.577597141265869,-6.836622714996338,-7.315541744232178,-5.19846773147583,-5.904847145080566,2.1393489837646484
CLOSEUP ANNE,Her face is troubled.,-0.5,[ 0.8166258  -0.15942705],[ 1.5160505 -1.2972561],0.1048896312713623,-5.144099235534668,-5.577720642089844,-6.012938022613525,-4.688940525054932,-4.154870986938477,-3.352302312850952,-5.90836238861084,-5.889904022216797,-5.464492321014404,-2.926604986190796,-5.1515302658081055,-5.832879066467285,-6.270152568817139,-6.508609294891357,-5.319579601287842,-6.64215087890625,-3.824105739593506,-5.370906829833984,-5.584773063659668,-4.326456546783447,-5.797628402709961,-7.418044090270996,-4.051022052764893,-5.773091793060303,-4.49812126159668,1.295271635055542,-6.759040832519531,-1.949367880821228
BARBARA,"Are you getting in any practice today,
          Guy?",0.0,[ 0.4088729  -0.12241463],[ 2.024604 -2.019739],0.0909516215324401,-6.020627498626709,-6.18858528137207,-6.164578437805176,-5.041685104370117,-4.862056255340576,-5.502791881561279,-2.3094072341918945,0.6066799163818359,-5.729151248931885,-6.197495937347412,-5.794517993927002,-7.298783779144287,-7.857812404632568,-6.11610746383667,-6.9835124015808105,-7.269240379333496,-8.137873649597168,-6.8757524490356445,-6.336540222167969,-7.594537734985352,-5.377465724945068,-9.930505752563477,-6.019270420074463,-8.667343139648438,-7.527366638183594,-6.466549396514893,-5.969464302062988,-0.2744300663471222
GUY,"(as he takes out a
                large folded sheet
                of paper and glances
                at it, mystified)
          Yes, if I can get a court at the
          club.

As Guy's hands unfold the paper and hold it for moment, we
see that it is a diagrammed plan of the grounds and the
Interior of the Anthony house. There are dotted lines along
the upper hall, with an arrow which points to one room and
where Bruno has indicated in his handwriting, ""My father's
room."" Over this we hear the voices of Barbara and the
secretary:",0.1071428571428571,[ 1.1728568  -0.77431256],[ 1.841472  -1.9563421],0.0913145542144775,-5.895092010498047,-6.149127006530762,-6.569906711578369,-4.996015548706055,-2.9398183822631836,-6.968868255615234,-3.348897695541382,-3.9154961109161377,-7.10471773147583,-6.366118907928467,-5.963572025299072,-7.118523597717285,-7.707472801208496,-5.301740646362305,-6.6619391441345215,-8.063287734985352,-8.458728790283203,-6.22589635848999,-7.524591445922852,-7.401180267333984,-5.222994327545166,-8.117937088012695,-4.315678596496582,-7.658804893493652,-8.63162899017334,-7.384255886077881,-5.415292739868164,2.0694613456726074
