Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
695,Peter,spider_man_homecoming.txt,"Hey, Karen, what else can this suit do?",0.0,[ 1.557842  -0.9538799],[ 1.0274366 -0.943765 ],0.04507598280906677
696,Peter,spider_man_homecoming.txt,What?,0.0,[ 1.4070889  -0.49027973],[ 1.2503315 -1.1553091],0.03506931662559509
697,Peter,spider_man_homecoming.txt,Maybe we should run that refresher course.,0.0,[0.09488752 0.32507202],[ 1.6644583 -1.6516191],0.019576191902160645
698,Karen,spider_man_homecoming.txt,Ricochet web.,0.0,[0.4008413  0.41427568],[ 1.505838  -1.4693738],0.0232713520526886
699,Peter,spider_man_homecoming.txt,Ricochet web.,0.0,[0.4008413  0.41427568],[ 1.505838  -1.4693738],0.0232713520526886
700,Peter,spider_man_homecoming.txt,Whoa! Cool.,0.35,[-1.6159073  1.6552887],[ 1.4553707 -1.4889604],0.0980406105518341
701,Karen,spider_man_homecoming.txt,Splitter web.,0.0,[0.23640509 0.30037338],[ 0.97661465 -0.9801918 ],0.02371928095817566
702,Karen,spider_man_homecoming.txt,Web grenade.,0.0,[0.02644822 0.5298106 ],[ 1.0289999 -0.9602648],0.02612173557281494
703,Peter,spider_man_homecoming.txt,Web grenade!,0.0,[0.08963409 0.62176514],[ 1.0567082 -1.0019826],0.023188889026641846
704,Peter,spider_man_homecoming.txt,Should I tell Liz that I’m Spider-Man?,0.0,[ 1.6997159 -1.0279547],[ 1.6005327 -1.7625262],0.09038406610488892
705,Karen,spider_man_homecoming.txt,Who is Liz?,0.0,[ 1.9691987 -1.1423892],[ 0.80823696 -0.88326013],0.03697711229324341
706,Peter,spider_man_homecoming.txt,"Who is Liz? She’s.. heh. She’s the best. She’s awesome. She, uh, she’s just a girl who goes to my school. And, uh... Yeah, I just... I really want to tell her, but it’s kind of weird, you know? “Hey, I’m... I’m Spider-Man.”",0.4600000000000001,[ 1.1923944  -0.61919886],[ 1.7957274 -1.82102  ],0.17547306418418884
707,Karen,spider_man_homecoming.txt,What’s weird about that?,-0.5,[ 1.7094857 -1.036674 ],[ 1.3483293 -1.3764524],0.09016495943069458
708,Peter,spider_man_homecoming.txt,"What if she’s expecting someone like Tony Stark? I mean, imagine how disappointed she’d be when she sees me.",-0.4208333333333333,[ 1.5876074 -0.8621751],[ 0.4074707 -0.3546709],0.12366874516010284
709,Karen,spider_man_homecoming.txt,"Well, if I were her, I wouldn’t be disappointed at all.",-0.75,[ 1.4599211 -0.8507907],[ 0.82454383 -0.73124325],0.17566780745983124
710,Peter,spider_man_homecoming.txt,"Thanks, Karen. It’s really nice to have somebody to talk to. Hey, how long we been here anyways?",0.25,[ 1.1520724 -0.5021289],[ 1.8197141 -1.798819 ],0.1348567008972168
711,Karen,spider_man_homecoming.txt,Thirty seven minutes.,0.0,[0.00157261 0.6291703 ],[ 1.2897496 -1.1373843],0.027835428714752197
712,Peter,spider_man_homecoming.txt,What? Thirty seven minutes?,0.0,[ 0.77383685 -0.01840295],[ 1.6566995 -1.5061125],0.024993419647216797
713,Peter,spider_man_homecoming.txt,That’s insane. I cannot take this anymore. I gotta... I gotta get out of here.,-1.0,[ 2.222863  -1.3369389],[ 1.621364  -1.5066344],0.15176084637641907
714,Peter,spider_man_homecoming.txt,There’s got to be something in here I can use.,0.0,[ 1.9348863 -1.0387082],[ 1.3720828 -1.3892653],0.038574397563934326
715,Peter,spider_man_homecoming.txt,"Okay, let’s see.",0.5,[ 1.0015568  -0.31610748],[ 0.92618203 -0.88541967],0.03240787982940674
716,Peter,spider_man_homecoming.txt,Nope.,0.0,[0.5296393  0.10025536],[ 0.9449149 -0.8784879],0.07461822032928467
717,Peter,spider_man_homecoming.txt,That’s awesome. [The Ultron head makes a clanging sound as it is discarded on the floor. Peter holds a purple glowing object.],0.7,[0.38833615 0.14391235],[ 1.5842568 -1.7725512],0.045320332050323486
718,Peter,spider_man_homecoming.txt,"Ah, hey, it’s like the glowy thing.",0.0,[-0.62768555  0.82151026],[ 1.5487002 -1.7159339],0.03607386350631714
719,Karen,spider_man_homecoming.txt,That glowy thing is an explosive Chitauri energy core.,0.0,[0.3027095  0.20006642],[ 1.1754476 -1.3158187],0.02448338270187378
720,Peter,spider_man_homecoming.txt,"Whoa, whoa, whoa, whoa! You mean, we’ve been carrying around a bomb?",-0.3125,[-0.34971985  0.7364539 ],[ 1.5204114 -1.7643751],0.058236122131347656
721,Karen,spider_man_homecoming.txt,It would require radiation to transform it into an explosive state.,0.0,[ 0.5924073  -0.02402122],[ 1.0833114 -1.1811175],0.021949350833892822
722,Peter,spider_man_homecoming.txt,"No, no, no, no, no.",0.0,[ 1.5123836  -0.76466125],[ 1.0548922 -0.9959184],0.034892261028289795
723,Peter,spider_man_homecoming.txt,"Hey! Please! Please, somebody, let me out! Hey! Karen, you have to help me override that time lock.",0.0,[ 1.5669429 -0.7503489],[ 1.8239428 -1.7167283],0.0909227728843689
724,Peter,spider_man_homecoming.txt,Okay Karen. Lower the voltage and run it.,0.5,[ 0.97397155 -0.2959276 ],[ 1.2345045 -1.051828 ],0.02725011110305786
725,Karen,spider_man_homecoming.txt,Trial unsuccessful.,0.0,[0.37694752 0.22879913],[ 1.9214982 -1.746713 ],0.024829983711242676
726,Peter,spider_man_homecoming.txt,"Okay, we’re just gonna have to try every sequence.",0.5,[ 0.8646801  -0.10029858],[ 1.5364149 -1.3845127],0.03246292471885681
727,Ned,spider_man_homecoming.txt,"Okay, hold on, hold on.",0.5,[ 1.0981518  -0.41242397],[ 1.2217138 -1.1539402],0.0324951708316803
728,Karen,spider_man_homecoming.txt,Initiating trial 247.,0.0,[0.25015718 0.17857349],[ 1.9773802 -1.897164 ],0.029511481523513794
729,Peter,spider_man_homecoming.txt,It worked! It works!,0.0,[0.12963617 0.4185796 ],[ 1.7115905 -1.6315957],0.023577332496643066
730,Peter,spider_man_homecoming.txt,"Karen, you have to get me to Decathlon as fast as possible.",0.1,[ 1.1569325 -0.4366384],[ 1.502875 -1.537807],0.0636729896068573
731,Karen,spider_man_homecoming.txt,Sure thing. Just tell me where it is.,0.5,[ 1.6003679 -0.7773264],[ 1.145554  -1.0551267],0.0358910858631134
732,Peter,spider_man_homecoming.txt,Right across the street from the Washington Monument.,0.2857142857142857,[-0.19411257  0.68190396],[ 1.5210088 -1.5493976],0.028372645378112793
733,Ned,spider_man_homecoming.txt,"Hey, it’s Ned. Leave a message.",0.0,[ 1.8741349 -1.2181187],[ 1.7344683 -1.834502 ],0.03274881839752197
734,Peter,spider_man_homecoming.txt,"Ned, call me back! The glowy thing is a bomb!",0.0,[ 1.7441716 -1.2395998],[ 1.9260901 -2.1009786],0.13133235275745392
735,Karen,spider_man_homecoming.txt,There’s a vehicle approaching on your right.,0.1428571428571428,[ 0.9643235  -0.36421835],[ 1.5649627 -1.3654044],0.04030469059944153
736,Michelle,spider_man_homecoming.txt,Zero.,0.0,[0.23556025 0.26767465],[ 0.9316606 -0.8792531],0.025286376476287842
737,Liz,spider_man_homecoming.txt,"You guys, I am so proud of you.",0.8,[-1.0034753  1.4567145],[ 1.5009314 -1.4325242],0.16571366786956787
738,Flash,spider_man_homecoming.txt,Told you we didn’t need Peter.,0.0,[0.5561708  0.04306177],[ 1.2632372 -1.3194536],0.1436811089515686
739,Ned,spider_man_homecoming.txt,"Flash, you didn’t answer a single question.",-0.0714285714285714,[ 1.2941653  -0.58178306],[ 1.5918394 -1.5547836],0.021335333585739136
740,Mr. Harrington,spider_man_homecoming.txt,"Taking it all in, Michelle?",0.0,[ 1.0792439  -0.39021456],[ 1.9562147 -1.7946521],0.05406135320663452
741,Michelle,spider_man_homecoming.txt,"Oh, yeah, I just... um, I don’t really want to celebrate something that was built by slaves.",0.2,[ 0.89494854 -0.39372814],[ 1.1126661 -1.0468336],0.10728174448013306
742,Mr. Harrington,spider_man_homecoming.txt,"Oh, I’m sure the Washington Monument wasn’t built by-",0.5,[-0.12534049  0.47263026],[ 1.6098841 -1.8236735],0.028743326663970947
743,Mr. Harrington,spider_man_homecoming.txt,Okay. Enjoy your book.,0.45,[0.46019298 0.16892624],[ 1.4942125 -1.6110479],0.11441496014595032
744,Michelle,spider_man_homecoming.txt,Thanks.,0.2,[-0.37032345  0.8757285 ],[ 1.2195907 -1.1703982],0.06473758816719055
745,Peter,spider_man_homecoming.txt,"Oh, Ned, you’re alive!",0.125,[0.10793617 0.405036  ],[ 1.45868   -1.8012341],0.10176628828048706
746,Ned,spider_man_homecoming.txt,"(whispers) Peter, are you okay?",0.5,[ 2.2847524 -1.3958312],[ 1.9819432 -2.149147 ],0.08995652198791504
747,Peter,spider_man_homecoming.txt,"Ned, Ned, where’s the glowy thing, the glowy thing?",0.0,[ 1.9863975 -1.260203 ],[ 1.5618805 -1.959862 ],0.041075706481933594
748,Ned,spider_man_homecoming.txt,"Don’t worry, it’s safe. It’s in my backpack.",0.5,[ 2.1311178 -1.4531953],[ 1.5973941 -1.6529042],0.05136382579803467
749,Peter,spider_man_homecoming.txt,"No, Ned, listen! No, no, Ned, the glowy thing is dangerous.",-0.6,[ 1.6946284  -0.92312974],[ 1.1188828 -1.4270612],0.05916544795036316
750,Ned,spider_man_homecoming.txt,You missed the Decathlon. I covered for you.,0.0,[ 0.58606213 -0.17327896],[ 1.8332578 -1.7582844],0.084308922290802
751,Peter,spider_man_homecoming.txt,"Ned, listen to me!",0.0,[ 1.7949411 -0.8613645],[ 1.6292272 -1.6633693],0.17118340730667114
752,Ned,spider_man_homecoming.txt,We’re at the Washington Monument now. You gotta- [Liz takes the phone from Ned.],0.0,[ 1.4790661  -0.76050925],[ 1.8355194 -1.9389944],0.035903751850128174
753,Liz,spider_man_homecoming.txt,"Peter, is that you?",0.0,[ 2.0827584 -1.1614522],[ 1.6645197 -1.8154153],0.13190984725952148
754,Peter,spider_man_homecoming.txt,"Oh, hey, Liz.",0.0,[-0.8730702  1.1651644],[ 1.343207  -1.3073869],0.04479914903640747
755,Karen,spider_man_homecoming.txt,Is that Liz?,0.0,[ 1.9467906 -1.0572621],[ 0.90689814 -0.91512096],0.046564698219299316
756,Peter,spider_man_homecoming.txt,Please put Ned back on the phone.,0.0,[0.69342166 0.21350849],[ 1.3734308 -1.4104398],0.026573747396469116
757,Karen,spider_man_homecoming.txt,You should tell her how you feel.,0.0,[ 1.0870022  -0.35074082],[ 1.6043032 -1.3751322],0.17432484030723572
758,Liz,spider_man_homecoming.txt,"You freak! You are so lucky we won. You know, I want to be mad, but I’m more worried. Like, what is going on with you?",0.0694444444444444,[ 1.4330738  -0.72494304],[ 1.1176839 -1.0613292],0.17213642597198486
759,Peter,spider_man_homecoming.txt,"Liz, I have to talk to Ned. It’s really important!",0.5,[ 1.8305235 -1.1301826],[ 2.0661218 -2.0876768],0.07660135626792908
760,Peter,spider_man_homecoming.txt,"Liz, there’s something in Ned’s backpack! It’s really dangerous. Don’t let it go through an X-ray.",-0.6,[ 2.1320682 -1.3646551],[ 1.3477546 -1.520372 ],0.04343155026435852
761,Peter,spider_man_homecoming.txt,Liz? Liz! Damn it.,0.0,[ 0.80552804 -0.221858  ],[ 0.76509464 -0.80994   ],0.06801468133926392
762,Flash,spider_man_homecoming.txt,"Hey, Mr. Harrington, can I be the one to tell Peter he’s expelled?",0.0,[ 1.2783217  -0.58759075],[ 1.7246027 -1.7775341],0.09540677070617676
763,Peter,spider_man_homecoming.txt,"No, no, no, no, no, no. Karen, what’s going on up there?",0.0,[ 2.1705496 -1.4053986],[ 1.0111008  -0.96890545],0.05186343193054199
764,Karen,spider_man_homecoming.txt,The Chitauri core has detonated and caused severe structural damage to the elevator.,0.0,[ 0.89946204 -0.29670736],[ 1.5852686 -1.6115042],0.02474936842918396
765,Peter,spider_man_homecoming.txt,"Oh, no.",0.0,[0.5071619  0.21170577],[ 1.1151463  -0.96964586],0.03333854675292969
766,Michelle,spider_man_homecoming.txt,My friends are up there!,0.0,[ 1.4527173  -0.69357634],[ 1.8556068 -1.8132885],0.11844238638877869
767,Peter,spider_man_homecoming.txt,"What? Uh... Don’t worry, ma’am. Everything’s gonna be okay. Excuse me, excuse me. Oh, my god, that’s tall.",0.1333333333333333,[ 1.1586318 -0.3079776],[ 1.7414521 -1.6607336],0.1519486904144287
768,Liz,spider_man_homecoming.txt,"Just stay calm, everyone.",0.3,[ 1.0463305  -0.31540653],[ 1.6302172 -1.5743669],0.06267380714416504
769,Karen,spider_man_homecoming.txt,Estimating 10 minutes before catastrophic failure.,-0.3166666666666667,[ 0.8260709  -0.09993012],[ 1.7377812 -1.642162 ],0.022472292184829712
770,Karen,spider_man_homecoming.txt,The safety systems are completely failing.,0.1,[-0.3183044  0.848271 ],[ 1.4588889 -1.3294753],0.023813843727111816
771,Karen,spider_man_homecoming.txt,The occupants are in imminent mortal danger.,0.0,[ 1.4817356  -0.77443516],[ 0.9620942 -1.2465855],0.056894272565841675
772,Peter,spider_man_homecoming.txt,I'm going as fast as I can!,0.25,[ 1.5137957 -0.7217877],[ 1.6136234 -1.5315202],0.0746833086013794
773,Karen,spider_man_homecoming.txt,You now have 125 seconds until catastrophic failure.,-0.3166666666666667,[ 0.72922754 -0.22369453],[ 1.7346084 -1.5524489],0.022882521152496338
774,Peter,spider_man_homecoming.txt,What? Why?,0.0,[ 1.9593713 -1.0327318],[ 1.3458556 -1.2692053],0.04963555932044983
775,Karen,spider_man_homecoming.txt,Unexpected motion has caused the deterioration to escalate.,0.1,[ 0.99756724 -0.34242535],[ 1.963646  -1.9818276],0.017800837755203247
776,Peter,spider_man_homecoming.txt,"Whoa, has that been there the whole time? That’s awesome.",0.6,[0.4044744  0.20789269],[ 1.70242   -1.7407442],0.14554616808891296
777,Karen,spider_man_homecoming.txt,Locating optimal entry point.,0.0,[-0.2060099   0.35900956],[ 1.7305189 -1.6532062],0.02690240740776062
778,Karen,spider_man_homecoming.txt,Proceed to southwest window.,0.0,[ 1.1734039  -0.59630847],[ 1.7398893 -1.6780192],0.023329555988311768
779,Peter,spider_man_homecoming.txt,"Karen, I'm on my way.",0.0,[ 1.4922423 -0.7308031],[ 1.7785852 -1.6195621],0.12734192609786987
780,Peter,spider_man_homecoming.txt,Ah!,0.0,[-0.22617823  0.78654283],[ 1.1080446 -1.0530045],0.02827465534210205
781,Peter,spider_man_homecoming.txt,"Okay. Oh, my god. Okay.",0.5,[0.46390766 0.31652024],[ 1.6619247 -1.5389279],0.1034775972366333
782,Karen,spider_man_homecoming.txt,What's wrong? You've reached the southwest window. Why are you hesitating?,-0.5,[ 2.1809816 -1.5450035],[ 1.8977405 -1.9597018],0.0872463583946228
783,Peter,spider_man_homecoming.txt,"It’s fine. It’s just, I've just never been this high before.",0.2883333333333333,[ 1.8394303  -0.99870265],[ 1.9460529 -1.8473321],0.09696972370147705
784,Karen,spider_man_homecoming.txt,"You have also not reinstalled your parachute, so a fall from this height would most likely be lethal.",0.25,[ 1.6021116 -1.0543857],[ 1.5412003 -1.5089742],0.0438539981842041
785,Peter,spider_man_homecoming.txt,"Perfect. Oh, my god.",1.0,[0.6254224 0.2115964],[ 1.4705232 -1.3494109],0.13419431447982788
786,Peter,spider_man_homecoming.txt,Why is it not breaking?,0.0,[ 1.8630673 -0.9642757],[ 1.4661353 -1.4512187],0.04282018542289734
787,Karen,spider_man_homecoming.txt,It's a four-inch ballistic glass. You'll have to create more momentum.,0.5,[ 1.4442893  -0.75298214],[ 1.7356867 -1.6270924],0.024079501628875732
788,Peter,spider_man_homecoming.txt,My friends are in there! My friends are in there! Stop!,0.0,[ 0.916546   -0.37269852],[ 1.4583529 -1.6074203],0.12636369466781616
789,Mr. Harrington,spider_man_homecoming.txt,"Okay, who's next?",0.25,[ 1.4984567  -0.59718215],[ 1.1361283 -1.1183573],0.03335225582122803
790,Flash,spider_man_homecoming.txt,"Me, it's my turn!",0.0,[0.806279   0.02956346],[ 1.58596   -1.4857358],0.15385210514068604
791,Ned,spider_man_homecoming.txt,"Flash, seriously? What are you doing?",-0.3333333333333333,[ 2.1499925 -1.3234899],[ 1.5501441 -1.6338576],0.030193567276000977
792,Flash,spider_man_homecoming.txt,Come on.,0.0,[ 0.8295334  -0.10513789],[ 0.80590206 -0.69385916],0.11768479645252228
793,Peter,spider_man_homecoming.txt,I got this.,0.0,[0.56695616 0.29959783],[ 1.2993373 -1.1562206],0.08061787486076355
794,Flash,spider_man_homecoming.txt,Take my trophy!,0.0,[ 1.3303356 -0.5209878],[ 1.2465087 -1.3110522],0.17007961869239807
795,Peter,spider_man_homecoming.txt,"Oh, I'm gonna die.",0.0,[0.5225929  0.32766062],[ 1.5210963 -1.4190849],0.10420140624046326
796,Peter,spider_man_homecoming.txt,Break!,0.0,[0.25049394 0.4394942 ],[ 0.9073976 -0.8572008],0.02129155397415161
797,Peter,spider_man_homecoming.txt,I did it! Whoa!,0.0,[0.21423344 0.5210487 ],[ 1.6739244 -1.5306407],0.1289004385471344
798,Peter,spider_man_homecoming.txt,"Ahem. Hey, how you doing? Don't worry about it. I got you.",0.0,[ 1.7553325  -0.92507577],[ 1.8495756 -1.7647932],0.16502834856510162
799,Ned,spider_man_homecoming.txt,Yes! Yes!,0.0,[ 1.0480292  -0.16108644],[ 1.029368 -1.027242],0.04874938726425171
800,Peter,spider_man_homecoming.txt,"Hey, hey, hey, hey, hey, hey, big guy, quit moving around.",0.0,[0.31860816 0.19843301],[ 1.6432763 -1.7259675],0.07092279195785522
801,Ned,spider_man_homecoming.txt,"Sorry, sir. So sorry.",-0.5,[ 0.9389583 -0.1706157],[ 1.62973   -1.4971007],0.16418203711509705
802,Peter,spider_man_homecoming.txt,Alright. This is your stop.,0.0,[ 0.81947607 -0.16006738],[ 1.3570706 -1.264825 ],0.09593570232391357
803,Ned,spider_man_homecoming.txt,"Come on, Liz.",0.0,[0.4714766  0.14392859],[ 0.8503455 -0.7800481],0.06286752223968506
804,Peter,spider_man_homecoming.txt,"Go, go, go. Everybody out! Move it, people. Move it, move it!",0.0,[ 1.3880016 -0.6641302],[ 0.64635676 -0.7473245 ],0.03471389412879944
805,Liz,spider_man_homecoming.txt,Are you sure it’s safe?,0.5,[ 1.9728148 -1.2487462],[ 1.5638745 -1.7702608],0.0467262864112854
806,Mr. Harrington,spider_man_homecoming.txt,Liz!,0.0,[ 0.84882194 -0.06630245],[ 1.3267591 -1.3163916],0.07884186506271362
807,Peter,spider_man_homecoming.txt,You’re okay. You’re okay.,0.5,[ 1.5013299 -0.5866173],[ 1.646236  -1.5648553],0.16665492951869965
808,Peter,spider_man_homecoming.txt,Okay.,0.5,[0.18276119 0.53094673],[ 0.928708   -0.86421824],0.030240356922149658
809,Mr. Harrington,spider_man_homecoming.txt,"Come on up. Come on, you guys, stay back. Come on in. Come on in.",0.0,[ 2.1073928 -1.2079314],[ 1.0971838 -1.0796398],0.17162641882896423
810,Peter,spider_man_homecoming.txt,"So, uh, is everyone okay?",0.5,[ 1.6635602  -0.86727834],[ 1.7486554 -1.8377633],0.0791289210319519
811,Karen,spider_man_homecoming.txt,"This is your chance, Peter. Kiss her.",0.0,[ 1.2147769  -0.73203164],[ 1.0423915 -0.976996 ],0.18748164176940918
812,Mr. Harrington,spider_man_homecoming.txt,Thank you.,0.0,[-0.3281238   0.90289474],[ 1.3803478 -1.3589175],0.16198284924030304
813,Flash,spider_man_homecoming.txt,Are you really friends with Peter Parker?,0.2,[ 1.7632698 -1.1941615],[ 1.7783849 -1.8913621],0.1102253645658493
814,Mason,spider_man_homecoming.txt,"I can finish the next order, but without any new materials from that truck...",0.0681818181818181,[ 1.9572114 -1.3728609],[ 1.812332 -1.71083 ],0.02062404155731201
815,Toomes,spider_man_homecoming.txt,"Ugh, damn it. We still have enough to do the Gargan deal though, right?",0.1428571428571428,[ 1.819609 -1.080499],[ 1.5935028 -1.5372447],0.05061885714530945
816,Mason,spider_man_homecoming.txt,"Yeah, but then that's it.",0.0,[ 1.126987   -0.36297125],[ 1.0472572  -0.95260274],0.030225515365600586
817,Mason,spider_man_homecoming.txt,"Oh, maybe it is time that I built the high-altitude seal.",0.0,[0.11942741 0.4403022 ],[ 1.6224717 -1.6723055],0.02048233151435852
818,Toomes,spider_man_homecoming.txt,Would you shut up about that?,0.0,[ 2.023116  -1.1940253],[ 1.2421503 -1.0865873],0.16180753707885742
819,Mason,spider_man_homecoming.txt,It's only one job.,0.0,[-0.18297997  0.58598626],[ 1.6388806 -1.3942903],0.02931666374206543
820,Toomes,spider_man_homecoming.txt,No.,0.0,[ 1.1156424 -0.377345 ],[ 0.848548 -0.758422],0.026728183031082153
821,Toomes,spider_man_homecoming.txt,"Eight years, not a word from the Feds, nothing from those Halloween-costume-wearing bozos up there in Stark tower. And then all of a sudden, this little bastard in red tights shows up and he thinks he can tear down everything I've built. Really?",-0.0571759259259259,[-0.18435834  0.49061462],[ 0.9513866 -1.2486961],0.05372309684753418
822,Toomes,spider_man_homecoming.txt,I’m gonna kill him. I'm gonna find him...,0.0,[ 1.925433   -0.93683463],[ 1.3636272 -1.5833533],0.1742938756942749
823,Schultz,spider_man_homecoming.txt,I found him.,0.0,[ 0.8877239 -0.0894692],[ 1.5024661 -1.5240887],0.16459360718727112
824,Liz,spider_man_homecoming.txt,Mom.,0.0,[0.8474629  0.03447012],[ 1.2603735 -1.2005845],0.0723898708820343
825,May,spider_man_homecoming.txt,Peter?,0.0,[ 1.2111685 -0.4475923],[ 1.354891  -1.3767825],0.05273863673210144
826,Mr. Harrington,spider_man_homecoming.txt,"As you know, we made it out alive, and that's the important thing. I couldn't bear to lose a student on a school trip. Not again.",0.25,[ 2.1002002 -1.3216482],[ 2.1418445 -2.001535 ],0.1265079230070114
827,Ned,spider_man_homecoming.txt,"Dude, dude, dude, dude. What is it like being famous when nobody knows it's you?",0.5,[ 1.3593047  -0.77436215],[ 2.1401918 -2.0590847],0.11302141845226288
828,Peter,spider_man_homecoming.txt,"Crazy, dude.",-0.6,[0.4630014  0.29478315],[ 1.2107865 -1.1999406],0.062103211879730225
829,Ned,spider_man_homecoming.txt,It’s crazy. Should we tell everyone?,-0.6,[ 2.0162377 -1.3634467],[ 1.8628508 -1.8460919],0.06180882453918457
830,Peter,spider_man_homecoming.txt,No.,0.0,[ 1.1156424 -0.377345 ],[ 0.848548 -0.758422],0.026728183031082153
831,Ned,spider_man_homecoming.txt,Should I tell everyone?,0.0,[ 2.170617  -1.2759537],[ 1.6140953 -1.6570497],0.05217653512954712
832,Peter,spider_man_homecoming.txt,"No, dude, no, that’s not a good idea.",-0.35,[ 1.7419993 -1.1333957],[ 1.4499878 -1.507862 ],0.08073726296424866
833,Ned,spider_man_homecoming.txt,"Okay, come on, we'll be late to class.",0.1,[-0.08284198  0.67636454],[ 1.5081108 -1.3456255],0.03754156827926636
834,Peter,spider_man_homecoming.txt,I’m not going to class.,0.0,[ 1.0111412  -0.26432487],[ 1.3832506 -1.2482163],0.05290296673774719
835,Ned,spider_man_homecoming.txt,You’re already in so much trouble for ditching the Decathlon.,-0.2,[0.1455161 0.298794 ],[ 1.7256423 -1.8673931],0.05034327507019043
836,Peter,spider_man_homecoming.txt,"Dude, listen, I figured it out, right? The wing suit guy is stealing from Damage Control. And what he takes from Damage Control, that’s how he builds the weapons. So all I gotta do is catch him.",0.2857142857142857,[ 0.6996575  -0.23149201],[ 1.2270396 -1.4969357],0.04789924621582031
837,Ned,spider_man_homecoming.txt,But we have a Spanish quiz.,0.0,[-0.21672088  0.82709455],[ 1.8355999 -1.6381224],0.02592611312866211
838,Peter,spider_man_homecoming.txt,"Ned, I'm probably never gonna come back here. Mr. Stark is moving the Avengers upstate, so when I bring this guy in-",-0.1,[ 1.9321721 -1.311054 ],[ 1.6467918 -1.8372903],0.09820476174354553
839,Ned,spider_man_homecoming.txt,"Dude, you want to be a high school dropout?",0.16,[ 0.8391416  -0.40285543],[ 1.7213175 -1.6904165],0.13235348463058472
840,Peter,spider_man_homecoming.txt,I am so far beyond high school right now.,0.1819047619047619,[ 0.9423151  -0.21706569],[ 1.6118224 -1.4521357],0.0869179368019104
841,Michelle,spider_man_homecoming.txt,"Oh, I know. I just like coming here to sketch people in crisis.",0.0,[-0.11866631  0.72395915],[ 2.0822315 -1.9707944],0.06170845031738281
842,Michelle,spider_man_homecoming.txt,Heh. It's you.,0.0,[0.5003652  0.27123967],[ 1.617931  -1.5301597],0.14824089407920837
843,Peter,spider_man_homecoming.txt,May?,0.0,[ 1.3904275  -0.56571877],[ 1.0349966 -0.9990021],0.04191139340400696
844,Peter,spider_man_homecoming.txt,"Hey, Karen. What's up?",0.0,[ 1.9512185 -1.1338587],[ 1.6661005 -1.6346971],0.0431668758392334
845,Karen,spider_man_homecoming.txt,"Hey, Peter. How was your Spanish quiz?",0.0,[ 1.6367135 -0.9159343],[ 2.0669994 -2.0190847],0.06959694623947144
846,Peter,spider_man_homecoming.txt,"Listen, I was wondering if you could help me. I'm trying to figure out who the guys under the bridge were that night, but I mean, I can only kind of remember part of a license plate.",0.0958333333333333,[ 2.1357703 -1.2086405],[ 2.102885  -2.0728602],0.08226674795150757
847,Karen,spider_man_homecoming.txt,I can run facial recognition on the footage of that encounter.,0.0,[ 1.2951206  -0.30735797],[ 1.9520985 -1.7409569],0.02123337984085083
848,Peter,spider_man_homecoming.txt,Footage?,0.0,[ 1.8383417 -1.0167022],[ 1.4805489 -1.4403564],0.018255800008773804
849,Karen,spider_man_homecoming.txt,"Yes, Peter. I record everything you see.",0.0,[0.43485835 0.06401151],[ 2.0218961 -1.9355294],0.07217395305633545
850,Peter,spider_man_homecoming.txt,Everything?,0.0,[ 1.2697183  -0.47157216],[ 1.7213126 -1.6223081],0.03062838315963745
851,Karen,spider_man_homecoming.txt,Everything.,0.0,[0.09931955 0.5600667 ],[ 1.3251488 -1.1777749],0.033131539821624756
852,Peter,spider_man_homecoming.txt,Like all the time?,0.0,[ 0.7545418 -0.1100603],[ 1.529056  -1.4672657],0.04666942358016968
853,Karen,spider_man_homecoming.txt,It's called the Baby Monitor Protocol.,0.0,[-0.76199764  1.0815275 ],[ 1.8000911 -1.8618425],0.02421349287033081
854,Peter,spider_man_homecoming.txt,"Yeah, of course it is. Um, yeah, just roll it back to last Friday.",0.0,[ 1.1694258 -0.6544693],[ 1.4285418 -1.3816816],0.02010631561279297
855,Karen,spider_man_homecoming.txt,With pleasure.,0.0,[-0.25632325  0.93354213],[ 0.98887295 -0.9074125 ],0.17843857407569885
856,Peter,spider_man_homecoming.txt,"(on video)Hey, everyone. Yeah, kick-ass party. Hey, what's up, Liz? Peter's told me a lot about you.",0.0,[-0.16705486  0.63853234],[ 1.7421476 -1.842672 ],0.09380608797073364
857,Peter,spider_man_homecoming.txt,"No, no, no. No, no, no. This is just me messing around. Go later in the day, later in the day.",0.0,[ 2.0971563 -1.4825534],[ 1.6550016 -1.4917017],0.06518056988716125
858,Peter,spider_man_homecoming.txt,"(on video) It is I, Thor, son of Odin!",0.0,[ 1.5941343 -0.6420607],[ 1.5659536 -1.7241176],0.022776275873184204
859,Peter,spider_man_homecoming.txt,"No, no, no, no, no, no. That's definitely... no. That's definitely not what we wanted to watch. Just...",0.0,[ 2.059784  -1.4316689],[ 1.700365  -1.6625731],0.07301837205886841
860,Karen,spider_man_homecoming.txt,Your impressions are very funny.,0.325,[-1.5756397  1.8434653],[ 1.5921309 -1.4698168],0.14829674363136292
861,Peter,spider_man_homecoming.txt,Fast-forward to the arms deal.,0.0,[0.00474562 0.37394312],[ 1.5222722 -1.5396842],0.027864396572113037
862,Peter,spider_man_homecoming.txt,"Okay. The two on the right, who are they?",0.3928571428571428,[ 2.0859418 -1.2094431],[ 1.4078907 -1.4443015],0.02091658115386963
